,Molecula,Afinidad_1,Afinidad_2,CNN afinity_1,CNN afinity_2,CNN_1,CNN_2,Ruta_1,Ruta_2,Target_1,Target_2
86,EGFR_MAPK1_1075,-8.13399506,-9.8122406,7.41335821,7.91371679,0.197534874,0.349971503,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1075_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1075_MAPK1.pdbqt,EGFR,MAPK1
87,EGFR_MAPK1_1076,-7.37422848,-7.99347496,6.69431734,6.64226866,0.527770996,0.522721946,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1076_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1076_MAPK1.pdbqt,EGFR,MAPK1
88,EGFR_MAPK1_1077,-7.07836151,-6.36146784,5.6719532,5.80510092,0.240596235,0.221379071,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1077_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1077_MAPK1.pdbqt,EGFR,MAPK1
89,EGFR_MAPK1_1078,-11.1106777,-8.39990902,7.15822744,6.28895378,0.370214134,0.429150432,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1078_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1078_MAPK1.pdbqt,EGFR,MAPK1
90,EGFR_MAPK1_1079,-9.49170589,-10.7251673,6.32930803,7.57347441,0.296380192,0.25652957,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1079_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1079_MAPK1.pdbqt,EGFR,MAPK1
91,EGFR_MAPK1_108,-10.0999403,-7.60144806,7.54283953,7.13714409,0.619789839,0.69212538,Mejores_poses/bases_conjuntas/EGFR_MAPK1_108_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_108_MAPK1.pdbqt,EGFR,MAPK1
92,EGFR_MAPK1_1080,-6.81423521,-6.70060301,6.8420639,5.97873545,0.626340032,0.432531565,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1080_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1080_MAPK1.pdbqt,EGFR,MAPK1
93,EGFR_MAPK1_1081,-8.70306778,-8.4940567,6.99866247,7.3693738,0.227027416,0.433794826,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1081_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1081_MAPK1.pdbqt,EGFR,MAPK1
94,EGFR_MAPK1_1082,-7.97275019,-8.95228291,7.542624,7.5231986,0.402395368,0.455914974,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1082_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1082_MAPK1.pdbqt,EGFR,MAPK1
95,EGFR_MAPK1_1083,-8.52142906,-9.27792835,6.97742891,7.10356951,0.542026758,0.516994655,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1083_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1083_MAPK1.pdbqt,EGFR,MAPK1
96,EGFR_MAPK1_1084,-7.23983908,-7.50016356,7.03354502,6.81119108,0.78471607,0.597409666,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1084_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1084_MAPK1.pdbqt,EGFR,MAPK1
97,EGFR_MAPK1_1085,-8.18611145,-7.32367754,7.64068604,7.30885124,0.35180065,0.29465276,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1085_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1085_MAPK1.pdbqt,EGFR,MAPK1
98,EGFR_MAPK1_1086,-7.47958279,-7.27919722,7.20559645,6.76747131,0.329107106,0.271010637,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1086_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1086_MAPK1.pdbqt,EGFR,MAPK1
99,EGFR_MAPK1_1087,-10.2160759,-9.88864422,7.16559839,7.38232994,0.693533301,0.718187332,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1087_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1087_MAPK1.pdbqt,EGFR,MAPK1
100,EGFR_MAPK1_1088,-9.41092777,-6.49794626,7.87099981,7.36096525,0.346729785,0.531419098,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1088_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1088_MAPK1.pdbqt,EGFR,MAPK1
101,EGFR_MAPK1_1089,-7.08643007,-8.81883812,6.91647911,7.26990366,0.70701617,0.563189507,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1089_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1089_MAPK1.pdbqt,EGFR,MAPK1
102,EGFR_MAPK1_109,-9.65665245,-9.34232807,7.1289115,7.6554184,0.426262677,0.3297351,Mejores_poses/bases_conjuntas/EGFR_MAPK1_109_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_109_MAPK1.pdbqt,EGFR,MAPK1
103,EGFR_MAPK1_1090,-8.47467995,-6.98662615,7.56768656,6.64408493,0.502192557,0.31256339,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1090_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1090_MAPK1.pdbqt,EGFR,MAPK1
104,EGFR_MAPK1_1091,-8.6652422,-8.27049637,6.84556437,8.07163429,0.330390632,0.265923589,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1091_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1091_MAPK1.pdbqt,EGFR,MAPK1
105,EGFR_MAPK1_1092,-7.9669385,-6.71591425,7.18615294,6.49227142,0.770833313,0.393067807,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1092_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1092_MAPK1.pdbqt,EGFR,MAPK1
106,EGFR_MAPK1_1093,-8.87757301,-8.8749342,7.20188379,7.48541784,0.652177095,0.622531593,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1093_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1093_MAPK1.pdbqt,EGFR,MAPK1
107,EGFR_MAPK1_1094,-7.08678007,-6.0356741,7.22969389,6.59821892,0.737084627,0.577471793,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1094_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1094_MAPK1.pdbqt,EGFR,MAPK1
108,EGFR_MAPK1_1095,-7.51720667,-7.48892403,7.14835978,6.6926384,0.759258032,0.644987106,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1095_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1095_MAPK1.pdbqt,EGFR,MAPK1
109,EGFR_MAPK1_1096,-9.51461792,-9.24782467,7.40072107,7.15079641,0.489913553,0.496630311,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1096_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1096_MAPK1.pdbqt,EGFR,MAPK1
110,EGFR_MAPK1_1097,-8.46653652,-7.74528074,6.97617579,6.69354868,0.667021453,0.32435286,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1097_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1097_MAPK1.pdbqt,EGFR,MAPK1
111,EGFR_MAPK1_1098,-7.44875574,-6.18896484,6.92693663,7.31554842,0.59600246,0.586560726,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1098_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1098_MAPK1.pdbqt,EGFR,MAPK1
112,EGFR_MAPK1_1099,-10.6855698,-7.31585789,8.1059866,6.6660409,0.480158836,0.203377217,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1099_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1099_MAPK1.pdbqt,EGFR,MAPK1
113,EGFR_MAPK1_11,-7.37024307,-6.8895154,6.80337906,5.84586477,0.802739561,0.351226836,Mejores_poses/bases_conjuntas/EGFR_MAPK1_11_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_11_MAPK1.pdbqt,EGFR,MAPK1
114,EGFR_MAPK1_110,-8.28189182,-8.86965561,6.07164717,6.73453856,0.520492136,0.666886687,Mejores_poses/bases_conjuntas/EGFR_MAPK1_110_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_110_MAPK1.pdbqt,EGFR,MAPK1
115,EGFR_MAPK1_1100,-9.42946339,-6.91738272,7.89314508,7.19348669,0.805633485,0.512439072,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1100_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1100_MAPK1.pdbqt,EGFR,MAPK1
116,EGFR_MAPK1_1101,-7.0151,-6.77821589,7.1486249,6.42251778,0.660512686,0.229769796,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1101_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1101_MAPK1.pdbqt,EGFR,MAPK1
117,EGFR_MAPK1_1102,-8.82099438,-7.47451687,5.75237083,7.43230963,0.0986525714,0.462288469,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1102_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1102_MAPK1.pdbqt,EGFR,MAPK1
118,EGFR_MAPK1_1103,-10.1221685,-7.20962477,7.58946419,6.90854788,0.133897051,0.143750325,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1103_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1103_MAPK1.pdbqt,EGFR,MAPK1
119,EGFR_MAPK1_1104,-8.97139263,-7.42546558,8.08712482,6.64112425,0.439552844,0.376545876,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1104_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1104_MAPK1.pdbqt,EGFR,MAPK1
120,EGFR_MAPK1_1105,-7.54546165,-7.43896389,7.00032234,7.20718765,0.395361334,0.621311367,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1105_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1105_MAPK1.pdbqt,EGFR,MAPK1
121,EGFR_MAPK1_1106,-8.53102303,-7.2739563,7.13818359,6.6740613,0.342345715,0.147969499,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1106_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1106_MAPK1.pdbqt,EGFR,MAPK1
122,EGFR_MAPK1_1107,-9.90667439,-9.24662113,6.79016829,6.92521048,0.205097139,0.241445109,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1107_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1107_MAPK1.pdbqt,EGFR,MAPK1
123,EGFR_MAPK1_1108,-8.3084383,-7.35489607,6.51140451,6.71907282,0.384029955,0.133025914,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1108_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1108_MAPK1.pdbqt,EGFR,MAPK1
124,EGFR_MAPK1_1109,-8.63136482,-7.80545902,7.57036591,7.04676008,0.620307684,0.208758369,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1109_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1109_MAPK1.pdbqt,EGFR,MAPK1
125,EGFR_MAPK1_111,-8.50848579,-10.5875998,7.81716681,7.83177185,0.858462393,0.659506381,Mejores_poses/bases_conjuntas/EGFR_MAPK1_111_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_111_MAPK1.pdbqt,EGFR,MAPK1
126,EGFR_MAPK1_1110,-7.99888229,-7.74568462,7.13894272,7.91191339,0.167953372,0.488191754,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1110_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1110_MAPK1.pdbqt,EGFR,MAPK1
127,EGFR_MAPK1_1111,-8.00927544,-8.5856142,6.60830927,7.23515654,0.640555382,0.517788529,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1111_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1111_MAPK1.pdbqt,EGFR,MAPK1
128,EGFR_MAPK1_1112,-8.2293663,-7.67063427,7.30358315,7.45112419,0.479699671,0.454444259,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1112_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1112_MAPK1.pdbqt,EGFR,MAPK1
129,EGFR_MAPK1_1113,-8.35227108,-7.39403963,7.04032135,7.39922094,0.603900611,0.673660815,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1113_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1113_MAPK1.pdbqt,EGFR,MAPK1
130,EGFR_MAPK1_1114,-8.14720917,-7.70459223,7.11208487,7.49122858,0.336231917,0.383800119,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1114_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1114_MAPK1.pdbqt,EGFR,MAPK1
131,EGFR_MAPK1_1115,-7.35534811,-6.52779388,6.14844894,6.32690668,0.57237184,0.413560927,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1115_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1115_MAPK1.pdbqt,EGFR,MAPK1
132,EGFR_MAPK1_1116,-7.19197178,-7.759161,6.98232603,7.45045996,0.444144934,0.593847156,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1116_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1116_MAPK1.pdbqt,EGFR,MAPK1
133,EGFR_MAPK1_1117,-7.46514606,-8.35443878,7.070539,7.73135996,0.834940434,0.431440383,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1117_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1117_MAPK1.pdbqt,EGFR,MAPK1
134,EGFR_MAPK1_1118,-8.51937675,-10.939765,6.94950867,7.15412664,0.165986389,0.118901066,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1118_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1118_MAPK1.pdbqt,EGFR,MAPK1
135,EGFR_MAPK1_1119,-8.19121647,-8.84690285,7.21180916,6.61831427,0.593994975,0.283466578,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1119_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1119_MAPK1.pdbqt,EGFR,MAPK1
136,EGFR_MAPK1_112,-10.3035412,-8.05417824,7.78085184,6.66460752,0.765033245,0.52009666,Mejores_poses/bases_conjuntas/EGFR_MAPK1_112_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_112_MAPK1.pdbqt,EGFR,MAPK1
137,EGFR_MAPK1_1120,-8.05103207,-10.1398182,7.15483904,7.70952749,0.612507224,0.62795049,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1120_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1120_MAPK1.pdbqt,EGFR,MAPK1
138,EGFR_MAPK1_1121,-8.42573738,-8.34826088,6.93318176,6.86713076,0.686155796,0.481464386,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1121_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1121_MAPK1.pdbqt,EGFR,MAPK1
139,EGFR_MAPK1_1122,-8.05260944,-7.68493414,7.79614782,6.11792135,0.19840543,0.121629767,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1122_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1122_MAPK1.pdbqt,EGFR,MAPK1
140,EGFR_MAPK1_1123,-7.22844648,-9.45606899,6.97698641,8.05568218,0.703470469,0.496967435,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1123_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1123_MAPK1.pdbqt,EGFR,MAPK1
141,EGFR_MAPK1_1124,-6.86314106,-9.0939827,6.65008593,7.60201216,0.643012226,0.51839751,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1124_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1124_MAPK1.pdbqt,EGFR,MAPK1
142,EGFR_MAPK1_1125,-7.43005753,-9.98592663,7.41867876,8.72266769,0.819893181,0.851121068,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1125_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1125_MAPK1.pdbqt,EGFR,MAPK1
143,EGFR_MAPK1_1126,-9.80829048,-7.1302309,6.68891525,6.70472574,0.441369742,0.350157708,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1126_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1126_MAPK1.pdbqt,EGFR,MAPK1
144,EGFR_MAPK1_1127,-8.01481342,-7.240201,7.51560259,6.43883181,0.308064997,0.148975194,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1127_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1127_MAPK1.pdbqt,EGFR,MAPK1
145,EGFR_MAPK1_1128,-9.71942139,-7.01743793,6.61785269,7.30134916,0.830497742,0.695733726,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1128_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1128_MAPK1.pdbqt,EGFR,MAPK1
146,EGFR_MAPK1_1129,-7.47221088,-6.5384326,6.97504616,6.95951843,0.54961133,0.33791706,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1129_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1129_MAPK1.pdbqt,EGFR,MAPK1
147,EGFR_MAPK1_113,-9.99672031,-7.96068001,7.27777624,6.17299128,0.477292538,0.723252833,Mejores_poses/bases_conjuntas/EGFR_MAPK1_113_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_113_MAPK1.pdbqt,EGFR,MAPK1
148,EGFR_MAPK1_1130,-10.1778851,-8.38477039,6.41411448,6.7365284,0.130402878,0.10849268,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1130_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1130_MAPK1.pdbqt,EGFR,MAPK1
149,EGFR_MAPK1_1131,-8.15752411,-6.77012825,8.15209866,6.65462732,0.584092438,0.208098292,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1131_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1131_MAPK1.pdbqt,EGFR,MAPK1
150,EGFR_MAPK1_1132,-8.6777792,-9.8818121,7.0171566,7.29343843,0.711115897,0.531652331,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1132_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1132_MAPK1.pdbqt,EGFR,MAPK1
151,EGFR_MAPK1_1133,-6.96976471,-6.20028162,6.11133718,6.00728607,0.672438145,0.574364364,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1133_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1133_MAPK1.pdbqt,EGFR,MAPK1
152,EGFR_MAPK1_1134,-7.02648258,-7.37611866,5.25310278,4.27887726,0.80008781,0.66170305,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1134_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1134_MAPK1.pdbqt,EGFR,MAPK1
153,EGFR_MAPK1_1135,-8.22818375,-7.11211634,5.31281328,6.15841818,0.323316783,0.403081298,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1135_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1135_MAPK1.pdbqt,EGFR,MAPK1
154,EGFR_MAPK1_1136,-6.17574549,-5.02528095,5.56960297,4.9709096,0.512002051,0.655790627,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1136_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1136_MAPK1.pdbqt,EGFR,MAPK1
155,EGFR_MAPK1_1137,-5.73089933,-5.69023132,5.69246054,4.27249432,0.613225222,0.529942214,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1137_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1137_MAPK1.pdbqt,EGFR,MAPK1
156,EGFR_MAPK1_1138,-5.76190281,-5.03840256,5.67854071,4.93608284,0.525861561,0.449347019,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1138_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1138_MAPK1.pdbqt,EGFR,MAPK1
157,EGFR_MAPK1_1139,-8.78093433,-9.92428493,6.59026718,6.77373362,0.198199436,0.156074405,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1139_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1139_MAPK1.pdbqt,EGFR,MAPK1
158,EGFR_MAPK1_114,-7.7085247,-7.90854836,5.90618944,6.2002883,0.638539493,0.728417337,Mejores_poses/bases_conjuntas/EGFR_MAPK1_114_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_114_MAPK1.pdbqt,EGFR,MAPK1
159,EGFR_MAPK1_1140,-7.67046022,-6.1170001,5.70317268,6.38374949,0.417273641,0.477473348,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1140_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1140_MAPK1.pdbqt,EGFR,MAPK1
160,EGFR_MAPK1_1141,-9.20395851,-9.28393173,6.95109892,6.73909569,0.573886514,0.483152986,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1141_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1141_MAPK1.pdbqt,EGFR,MAPK1
161,EGFR_MAPK1_1142,-5.15047836,-6.45414019,6.15650034,7.11222839,0.463336438,0.780638039,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1142_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1142_MAPK1.pdbqt,EGFR,MAPK1
162,EGFR_MAPK1_1143,-8.79471588,-8.4078598,8.02147388,7.03845978,0.689532101,0.171473429,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1143_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1143_MAPK1.pdbqt,EGFR,MAPK1
163,EGFR_MAPK1_1144,-9.25231075,-9.57602406,7.14338446,7.43423986,0.602920175,0.799552798,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1144_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1144_MAPK1.pdbqt,EGFR,MAPK1
164,EGFR_MAPK1_1145,-8.3622942,-6.48101473,7.39794493,6.25107145,0.611263692,0.636348486,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1145_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1145_MAPK1.pdbqt,EGFR,MAPK1
165,EGFR_MAPK1_1146,-6.6305027,-7.1568718,6.47826004,6.12260437,0.430247694,0.209087074,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1146_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_1146_MAPK1.pdbqt,EGFR,MAPK1
166,EGFR_MAPK1_115,-9.20452595,-11.1246252,6.87762642,6.93951845,0.426241189,0.725868702,Mejores_poses/bases_conjuntas/EGFR_MAPK1_115_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_115_MAPK1.pdbqt,EGFR,MAPK1
167,EGFR_MAPK1_116,-9.05565739,-9.8950386,6.79814577,7.92124319,0.751296759,0.725325286,Mejores_poses/bases_conjuntas/EGFR_MAPK1_116_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_116_MAPK1.pdbqt,EGFR,MAPK1
168,EGFR_MAPK1_117,-9.75781631,-10.0390215,7.91535997,7.08745623,0.496659875,0.591821074,Mejores_poses/bases_conjuntas/EGFR_MAPK1_117_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_117_MAPK1.pdbqt,EGFR,MAPK1
169,EGFR_MAPK1_118,-8.97538662,-9.04614544,7.06619263,7.21560287,0.666805089,0.549621224,Mejores_poses/bases_conjuntas/EGFR_MAPK1_118_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_118_MAPK1.pdbqt,EGFR,MAPK1
170,EGFR_MAPK1_119,-9.1144619,-10.5937681,7.39663124,7.75790453,0.427436441,0.45034796,Mejores_poses/bases_conjuntas/EGFR_MAPK1_119_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_119_MAPK1.pdbqt,EGFR,MAPK1
171,EGFR_MAPK1_12,-6.59647179,-6.65153646,6.67848587,6.77331114,0.443464577,0.231395975,Mejores_poses/bases_conjuntas/EGFR_MAPK1_12_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_12_MAPK1.pdbqt,EGFR,MAPK1
172,EGFR_MAPK1_120,-9.4270916,-8.21455002,7.36621094,7.200109,0.398626328,0.431202233,Mejores_poses/bases_conjuntas/EGFR_MAPK1_120_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_120_MAPK1.pdbqt,EGFR,MAPK1
173,EGFR_MAPK1_121,-9.88215637,-9.85337639,6.74435234,6.86714315,0.455818474,0.587412,Mejores_poses/bases_conjuntas/EGFR_MAPK1_121_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_121_MAPK1.pdbqt,EGFR,MAPK1
174,EGFR_MAPK1_122,-9.19229221,-8.57176495,6.50799513,7.51194,0.658565283,0.661304355,Mejores_poses/bases_conjuntas/EGFR_MAPK1_122_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_122_MAPK1.pdbqt,EGFR,MAPK1
175,EGFR_MAPK1_123,-8.50912857,-7.34795523,6.24441147,6.91558838,0.382073194,0.683130443,Mejores_poses/bases_conjuntas/EGFR_MAPK1_123_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_123_MAPK1.pdbqt,EGFR,MAPK1
176,EGFR_MAPK1_124,-9.20701885,-9.66733074,7.09088135,7.37021208,0.695907414,0.292251796,Mejores_poses/bases_conjuntas/EGFR_MAPK1_124_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_124_MAPK1.pdbqt,EGFR,MAPK1
177,EGFR_MAPK1_125,-8.61283493,-7.94341373,6.4524703,6.84483957,0.511943221,0.473643363,Mejores_poses/bases_conjuntas/EGFR_MAPK1_125_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_125_MAPK1.pdbqt,EGFR,MAPK1
178,EGFR_MAPK1_126,-8.23335457,-8.92134094,6.95325613,7.29534292,0.613106608,0.690990746,Mejores_poses/bases_conjuntas/EGFR_MAPK1_126_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_126_MAPK1.pdbqt,EGFR,MAPK1
